category,name,goal,environment,positions,levels,volume_hint,coaching_points,progression,regression,contra,rest,note,id,plyo_impact,equipment_detail
Conditioning,110-y Repeats,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,12–20′ (formatabhängig),sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,110_y_repeats,,
Conditioning,Gassers (dosiert),Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,12–20′ (formatabhängig),sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,gassers_dosiert,,
Conditioning,H-Intervalle 15–20 on/40–45 off,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,10–16′,sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,h_intervalle_15_20_on_40_45_off,,
Conditioning,30:30 Intervall,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,10–16′,sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,30_30_intervall,,
Conditioning,40:20 Intervall,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,10–14′,sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,40_20_intervall,,
Conditioning,MAS-basierte Läufe,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,12–20′ (formatabhängig),sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,mas_basierte_l_ufe,,
Conditioning,Row/Bike Intervall,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,12–20′ (formatabhängig),sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,row_bike_intervall,,
Conditioning,Sled March Tempo,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,12–20′ (formatabhängig),sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,formatabhängig,Preseason spielnah; In-Season minimal dosiert,sled_march_tempo,,
Conditioning,Small-Sided Games,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,12–20′ (formatabhängig),sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,small_sided_games,,
Conditioning,Tactical Walk-Thrus + Bursts,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,12–20′ (formatabhängig),sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,tactical_walk_thrus_bursts,,
Conditioning,Hills Tempo,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,12–20′ (formatabhängig),sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,hills_tempo,,
Conditioning,Curve Runs,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,12–20′ (formatabhängig),sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,curve_runs,,
Conditioning,Accel-Only Repeats,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,12–20′ (formatabhängig),sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,accel_only_repeats,,
Conditioning,COD Conditioning Grid,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,12–20′ (formatabhängig),sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,cod_conditioning_grid,,
Conditioning,Aerobe Z2 15–25′,Game-like Ausdauer/Tempo,Field;Gym,ALL,Rookie;Advanced;Pro;Elite,12–20′ (formatabhängig),sauberes Tempo | vollständige Intervalle,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,formatabhängig,Preseason spielnah; In-Season minimal dosiert,aerobe_z2_15_25,,
Core,Plank,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,plank,,
Core,Side Plank,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,side_plank,,
Core,RKC Plank,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,rkc_plank,,
Core,Dead Bug,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,dead_bug,,
Core,Hollow Hold,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,hollow_hold,,
Core,Ab Wheel,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,ab_wheel,,
Core,Stir-the-Pot,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,stir_the_pot,,
Core,TRX Fallout,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,trx_fallout,,
Core,Cable Pallof Press,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",vordere Schulter gereizt → Griff/ROM anpassen,30–60,Alle Phasen,cable_pallof_press,,
Core,Pallof Iso Walkout,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,pallof_iso_walkout,,
Core,Anti-Rotation Press Halbknie,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",vordere Schulter gereizt → Griff/ROM anpassen,30–60,Alle Phasen,anti_rotation_press_halbknie,,
Core,Chop/Lift,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,chop_lift,,
Core,KB Suitcase Carry,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,30–60,Alle Phasen,kb_suitcase_carry,,
Core,Farmer’s Carry,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,30–60,Alle Phasen,farmer_s_carry,,
Core,Front Rack Carry,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,30–60,Alle Phasen,front_rack_carry,,
Core,Overhead Carry (leicht),Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",vordere Schulter gereizt → Griff/ROM anpassen,30–60,Alle Phasen,overhead_carry_leicht,,
Core,Copenhagen Side Plank,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Leiste akut → short lever / isometrisch,30–60,Alle Phasen,copenhagen_side_plank,,
Core,Hanging Knee Raise,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,hanging_knee_raise,,
Core,Hanging Leg Raise,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,hanging_leg_raise,,
Core,Reverse Curl (Core),Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,reverse_curl_core,,
Core,Bird-Dog,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,bird_dog,,
Core,Quadruped Reach,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,quadruped_reach,,
Core,Side Plank Row,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,side_plank_row,,
Core,Landmine Anti-Rotation,Rumpfstabilität/Anti-Bewegungen,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,Rippen unten | Becken neutral,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen,landmine_anti_rotation,,
Prehab,Nordic Curl (assistiert),Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×6–8 (langsam exzentrisch),schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Ischio akut → assistiert/isometrisch,30–60,Alle Phasen (Pflicht),nordic_curl_assistiert,,
Prehab,Nordic Iso Holds,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,3×20–30,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Ischio akut → assistiert/isometrisch,30–60,Alle Phasen (Pflicht),nordic_iso_holds,,
Prehab,Copenhagen (lang),Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×30–45/Seite,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Leiste akut → short lever / isometrisch,30–60,Alle Phasen (Pflicht),copenhagen_lang,,
Prehab,Copenhagen (kurz),Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×30–45/Seite,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Leiste akut → short lever / isometrisch,30–60,Alle Phasen (Pflicht),copenhagen_kurz,,
Prehab,Hip Airplane,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),hip_airplane,,
Prehab,Hip Adduction SLR,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),hip_adduction_slr,,
Prehab,Banded ER 0–90°,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),banded_er_0_90,,
Prehab,Banded IR 0–90°,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),banded_ir_0_90,,
Prehab,YTWs,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),ytws,,
Prehab,Face Pull (Prehab),Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),face_pull_prehab,,
Prehab,Cuban Press (leicht),Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",vordere Schulter gereizt → Griff/ROM anpassen,30–60,Alle Phasen (Pflicht),cuban_press_leicht,,
Prehab,Scap Push-up,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",vordere Schulter gereizt → Griff/ROM anpassen,30–60,Alle Phasen (Pflicht),scap_push_up,,
Prehab,Wall Slides,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),wall_slides,,
Prehab,Prone Trap Raise,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),prone_trap_raise,,
Prehab,Serratus Punch,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),serratus_punch,,
Prehab,Sleeper Stretch (vorsichtig),Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),sleeper_stretch_vorsichtig,,
Prehab,Tibialis Raises,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),tibialis_raises,,
Prehab,Calf Iso 30–45,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),calf_iso_30_45,,
Prehab,Isometric Mid-Thigh Pull (leicht),Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),isometric_mid_thigh_pull_leicht,,
Prehab,Hamstring Slider Curls,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),hamstring_slider_curls,,
Prehab,Spanish Squat,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),spanish_squat,,
Prehab,Isometric Split Squat,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),isometric_split_squat,,
Prehab,Soleus Raise (kniewinklig),Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),soleus_raise_kniewinklig,,
Prehab,Ankle Dorsiflex Knees-to-Wall,Verletzungsprävention/Gewebetoleranz,Gym;Home,ALL,Rookie;Advanced;Pro;Elite,2–3×10–15 oder 20–45,schmerzfrei | kontrollierte Exzentrik,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,Alle Phasen (Pflicht),ankle_dorsiflex_knees_to_wall,,
Mobility/Recovery,90/90 Hip,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",90_90_hip,,
Mobility/Recovery,Couch Stretch,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",couch_stretch,,
Mobility/Recovery,Hip Flexor Lunge,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",hip_flexor_lunge,,
Mobility/Recovery,Pigeon,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",pigeon,,
Mobility/Recovery,Adductor Rockback,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Leiste akut → short lever / isometrisch,fließend,"Alle Phasen, v. a. Postseason/Preseason",adductor_rockback,,
Mobility/Recovery,Hamstring Floss,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",hamstring_floss,,
Mobility/Recovery,Ankle Knee-to-Wall,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",ankle_knee_to_wall,,
Mobility/Recovery,Banded Ankle Distraction,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",banded_ankle_distraction,,
Mobility/Recovery,T-Spine Open Books,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",t_spine_open_books,,
